annee;mois;jour;heure;val_PM10;VV10.x;VV10.y
2015;8;5;15;0;0;0
2015;8;5;16;0;0;0
2015;8;5;17;0;0;0
2015;8;5;18;0;0;0
2015;8;5;19;0;0;0
2015;8;5;20;0;0;0
2015;8;5;21;0;0;0
2015;8;5;22;0;0;0
2015;8;5;23;0;0;0
2015;8;6;0;0;0;0
2015;8;6;1;0;0;0
2015;8;6;2;0;0;0
2015;8;6;3;0;0;0
2015;8;6;4;0;0;0
2015;8;6;5;0;0;0
2015;8;6;6;0;0;0
2015;8;6;7;0;0;0
2015;8;6;8;0;0;0
2015;8;6;9;0;0;0
2015;8;6;10;0;0;0
2015;8;6;11;0;0;0
2015;8;6;12;0;0;0
2015;8;6;13;0;0;0
2015;8;6;14;0;0;0
2015;8;6;15;0;0;0
2015;8;6;16;0;0;0
2015;8;6;17;0;0;0
2015;8;6;18;0;0;0
2015;8;6;19;0;0;0
2015;8;6;20;0;0;0
2015;8;6;21;0;0;0
2015;8;6;22;0;0;0
2015;8;6;23;0;0;0
2015;8;7;0;0;0;0
2015;8;7;1;0;0;0
2015;8;7;2;0;0;0
2015;8;7;3;0;0;0
2015;8;7;4;0;0;0
2015;8;7;5;0;0;0
2015;8;7;6;0;0;0
2015;8;7;7;0;0;0
2015;8;7;8;0;0;0
2015;8;7;9;0;0;0
2015;8;7;10;0;0;0
2015;8;7;11;0;0;0
2015;8;7;12;0;0;0
2015;8;7;13;0;0;0
2015;8;7;14;0;0;0
2015;8;7;15;0;0;0
2015;8;7;16;0;0;0
2015;8;7;17;0;0;0
2015;8;7;18;0;0;0
2015;8;7;19;0;0;0
2015;8;7;20;0;0;0
2015;8;7;21;0;0;0
2015;8;7;22;0;0;0
2015;8;7;23;0;0;0
2015;8;8;0;0;0;0
2015;8;8;1;0;0;0
2015;8;8;2;0;0;0
2015;8;8;3;0;0;0
2015;8;8;4;0;0;0
2015;8;8;5;0;0;0
2015;8;8;6;26;1.95;1
2015;8;8;7;29;1.61;0.52
2015;8;8;8;29;1.62;0.66
2015;8;8;9;35;2.01;1.19
2015;8;8;10;34;2.58;2.28
2015;8;8;11;48;2.95;4.37
2015;8;8;12;50;2.98;5.98
2015;8;8;13;43;2.73;5.75
2015;8;8;14;37;2.69;5.31
2015;8;8;15;33;2.91;4.09
2015;8;8;16;39;2.86;3.93
2015;8;8;17;30;3.02;3.07
2015;8;8;18;38;3.37;2.81
2015;8;8;19;42;3.48;1.22
2015;8;8;20;38;3.29;0.22
2015;8;8;21;26;2.48;2.06
2015;8;8;22;18;4.31;0.85
2015;8;8;23;15;4.46;0.83
2015;8;9;0;8;6.05;5.01
2015;8;9;1;11;6.5;3.49
2015;8;9;2;10;6.37;2.95
2015;8;9;3;11;6.37;2.48
2015;8;9;4;12;5.75;2.83
2015;8;9;5;12;5.8;4.43
2015;8;9;6;14;5.64;4.34
2015;8;9;7;14;5.41;4.18
2015;8;9;8;15;5.48;4.4
2015;8;9;9;13;6.09;4.78
2015;8;9;10;0;0;0
2015;8;9;11;0;0;0
2015;8;9;12;0;0;0
2015;8;9;13;0;0;0
2015;8;9;14;0;0;0
2015;8;9;15;0;0;0
2015;8;9;16;0;0;0
2015;8;9;17;0;0;0
2015;8;9;18;0;0;0
2015;8;9;19;0;0;0
2015;8;9;20;19;7.19;7.06
2015;8;9;21;22;7.6;7.66
2015;8;9;22;25;7.13;6.95
2015;8;9;23;20;7.76;7.59
2015;8;10;0;14;5.26;5.2
2015;8;10;1;16;8.93;8.89
2015;8;10;2;12;8.92;8.16
2015;8;10;3;8;8.97;8.62
2015;8;10;4;8;9.1;7.9
2015;8;10;5;12;4.39;4.9
2015;8;10;6;13;5.55;4.55
2015;8;10;7;20;6;3.75
2015;8;10;8;25;5.08;2.37
2015;8;10;9;33;3.49;2.46
2015;8;10;10;0;0;0
2015;8;10;11;0;0;0
2015;8;10;12;0;0;0
2015;8;10;13;0;0;0
2015;8;10;14;0;0;0
2015;8;10;15;0;0;0
2015;8;10;16;25;4.37;7.15
2015;8;10;17;22;4.11;6.68
2015;8;10;18;25;3.69;6.45
2015;8;10;19;26;1.94;5.47
2015;8;10;20;25;2.62;4.39
2015;8;10;21;28;3.45;2.74
2015;8;10;22;27;3.22;1.91
2015;8;10;23;22;3.76;1.62
2015;8;11;0;25;3.74;1.2
2015;8;11;1;29;3.15;1.43
2015;8;11;2;25;3.08;1.55
2015;8;11;3;21;2.93;2.13
2015;8;11;4;15;2.39;2.67
2015;8;11;5;17;3.18;1.93
2015;8;11;6;21;3.53;1.62
2015;8;11;7;21;3.22;0.33
2015;8;11;8;26;3.18;1.37
2015;8;11;9;50;3.09;1.8
2015;8;11;10;43;2.74;2.03
2015;8;11;11;41;3.23;2.7
2015;8;11;12;47;3.43;3.39
2015;8;11;13;42;3.37;4.28
2015;8;11;14;35;3.25;4.77
2015;8;11;15;35;2.83;4.28
2015;8;11;16;30;2.31;3.61
2015;8;11;17;25;1.56;2.89
2015;8;11;18;37;1.68;2.02
2015;8;11;19;27;1.33;1.14
2015;8;11;20;31;1.01;0.77
2015;8;11;21;30;1.16;0.38
2015;8;11;22;24;1.95;0.76
2015;8;11;23;22;2.56;1.26
2015;8;12;0;24;2.78;1
2015;8;12;1;26;3.81;1.6
2015;8;12;2;25;3.93;1.36
2015;8;12;3;25;3.62;1.38
2015;8;12;4;27;3.12;1.28
2015;8;12;5;25;2.05;1.62
2015;8;12;6;24;1.49;1.03
2015;8;12;7;27;1.44;0.49
2015;8;12;8;25;1.91;1.27
2015;8;12;9;52;2.37;1.3
2015;8;12;10;56;2.36;2.74
2015;8;12;11;60;2.72;3.63
2015;8;12;12;42;3.54;3.61
2015;8;12;13;36;3.89;4.25
2015;8;12;14;34;4.03;4.48
2015;8;12;15;33;4.11;3.99
2015;8;12;16;26;3.59;3.66
2015;8;12;17;22;3.73;3.7
2015;8;12;18;16;3.43;2.87
2015;8;12;19;17;3.03;1.72
2015;8;12;20;17;2.87;1.31
2015;8;12;21;11;2.7;0.81
2015;8;12;22;16;2.43;0.84
2015;8;12;23;24;3.46;1.18
2015;8;13;0;27;0.6;1.02
2015;8;13;1;26;2.6;1.31
2015;8;13;2;26;2.53;0.88
2015;8;13;3;23;2.35;1.17
2015;8;13;4;23;1.29;0.89
2015;8;13;5;27;0.92;1.04
2015;8;13;6;28;0.99;1.32
2015;8;13;7;41;1.68;1.57
2015;8;13;8;0;0;0
2015;8;13;9;0;0;0
2015;8;13;10;0;0;0
2015;8;13;11;0;0;0
2015;8;13;12;0;0;0
2015;8;13;13;0;0;0
2015;8;13;14;0;0;0
2015;8;13;15;0;0;0
2015;8;13;16;0;0;0
2015;8;13;17;0;0;0
2015;8;13;18;0;0;0
2015;8;13;19;0;0;0
2015;8;13;20;19;1.3;2.51
2015;8;13;21;16;1.47;2.69
2015;8;13;22;16;1.52;2.4
2015;8;13;23;15;1.18;2.47
2015;8;14;0;0;0;0
2015;8;14;1;0;0;0
2015;8;14;2;0;0;0
2015;8;14;3;0;0;0
2015;8;14;4;0;0;0
2015;8;14;5;0;0;0
2015;8;14;6;20;6.55;4.93
2015;8;14;7;30;6.5;5.36
2015;8;14;8;23;5.96;4.99
2015;8;14;9;26;6.4;4.35
2015;8;14;10;21;6.6;4.37
2015;8;14;11;20;7.25;4.1
2015;8;14;12;21;8.3;6.42
2015;8;14;13;0;0;0
2015;8;14;14;0;0;0
2015;8;14;15;0;0;0
2015;8;14;16;0;0;0
2015;8;14;17;0;0;0
2015;8;14;18;0;0;0
2015;8;14;19;0;0;0
2015;8;14;20;0;0;0
2015;8;14;21;0;0;0
2015;8;14;22;12;8.42;8.35
2015;8;14;23;8;8.17;8.36
2015;8;15;0;5;8.07;7.36
2015;8;15;1;5;8.73;7.86
2015;8;15;2;6;8.36;7.85
2015;8;15;3;12;7.88;7.23
2015;8;15;4;8;7.53;6.9
2015;8;15;5;5;7.7;6.51
2015;8;15;6;6;7.71;6.91
2015;8;15;7;7;8.04;7.95
2015;8;15;8;9;8.26;8.76
2015;8;15;9;9;9.22;9.25
2015;8;15;10;24;9.39;9.43
2015;8;15;11;21;10.13;9.55
2015;8;15;12;13;10.2;9.76
2015;8;15;13;7;10.97;9.07
2015;8;15;14;10;10.17;8.56
2015;8;15;15;0;0;0
2015;8;15;16;0;0;0
2015;8;15;17;0;0;0
2015;8;15;18;0;0;0
2015;8;15;19;0;0;0
2015;8;15;20;0;0;0
2015;8;15;21;0;0;0
2015;8;15;22;7;8.89;9.29
2015;8;15;23;7;9.21;9.5
2015;8;16;0;7;10.25;10.51
2015;8;16;1;6;9.46;9.28
2015;8;16;2;8;9.6;9.78
2015;8;16;3;8;9.6;9.94
2015;8;16;4;8;9.71;10.15
2015;8;16;5;6;7.12;7.47
2015;8;16;6;8;7.25;7.74
2015;8;16;7;8;7.5;8.13
2015;8;16;8;9;7.53;8.48
2015;8;16;9;11;7.51;9
2015;8;16;10;0;0;0
2015;8;16;11;0;0;0
2015;8;16;12;0;0;0
2015;8;16;13;0;0;0
2015;8;16;14;0;0;0
2015;8;16;15;0;0;0
2015;8;16;16;0;0;0
2015;8;16;17;19;9.4;8.41
2015;8;16;18;19;8.67;7.41
2015;8;16;19;17;7.57;6.9
2015;8;16;20;16;6.81;6.1
2015;8;16;21;16;5.59;5.03
2015;8;16;22;17;5.02;4.51
2015;8;16;23;17;5.45;3.87
2015;8;17;0;17;6.52;4.43
2015;8;17;1;15;5.1;3.42
2015;8;17;2;14;4.5;3.88
2015;8;17;3;11;5.29;4.17
2015;8;17;4;10;5.81;4.1
2015;8;17;5;8;6.54;4.59
2015;8;17;6;12;6.55;4.7
2015;8;17;7;15;6.77;5.19
2015;8;17;8;17;6.89;6.07
2015;8;17;9;19;7.26;6.78
2015;8;17;10;17;8.05;7.45
2015;8;17;11;23;8.52;7.29
2015;8;17;12;16;8.8;6.65
2015;8;17;13;18;8.78;6.51
2015;8;17;14;29;8.92;6.52
2015;8;17;15;30;8.64;5.55
2015;8;17;16;21;8.5;5.53
2015;8;17;17;23;7.49;5.44
2015;8;17;18;22;6.72;4.98
2015;8;17;19;20;6.1;4.45
2015;8;17;20;16;5.83;2.99
2015;8;17;21;16;5.01;2.8
2015;8;17;22;14;4.35;1.59
2015;8;17;23;19;3.24;1.09
2015;8;18;0;16;3.74;2.21
2015;8;18;1;17;2.8;2.33
2015;8;18;2;16;2.5;2.52
2015;8;18;3;16;2.65;2.72
2015;8;18;4;13;3.12;2.82
2015;8;18;5;15;4.45;2.69
2015;8;18;6;17;4.81;2.76
2015;8;18;7;20;5.37;2.92
2015;8;18;8;25;5.11;3.27
2015;8;18;9;26;5.16;3.66
2015;8;18;10;0;0;0
2015;8;18;11;0;0;0
2015;8;18;12;0;0;0
2015;8;18;13;0;0;0
2015;8;18;14;0;0;0
2015;8;18;15;0;0;0
2015;8;18;16;0;0;0
2015;8;18;17;0;0;0
2015;8;18;18;17;5.6;5.31
2015;8;18;19;16;5.73;4.35
2015;8;18;20;14;5.29;2.95
2015;8;18;21;17;4.49;3.33
2015;8;18;22;17;4.34;2.44
2015;8;18;23;14;4.31;3.07
2015;8;19;0;17;5.87;5.2
2015;8;19;1;19;5.35;4.09
2015;8;19;2;15;5.56;4.37
2015;8;19;3;12;5.88;4.37
2015;8;19;4;12;6.26;5.22
2015;8;19;5;10;7.86;6.58
2015;8;19;6;17;8.17;6.58
2015;8;19;7;19;8.36;7.17
2015;8;19;8;24;7.87;7.99
2015;8;19;9;24;8.03;8.46
2015;8;19;10;30;8.28;8.89
2015;8;19;11;26;8.96;9.09
2015;8;19;12;25;9.55;9.84
2015;8;19;13;27;9.82;9.79
2015;8;19;14;30;9.73;9.95
2015;8;19;15;26;9.75;9.62
2015;8;19;16;24;9.58;9.48
2015;8;19;17;23;9.33;9.16
2015;8;19;18;19;8.27;8.3
2015;8;19;19;18;7.53;7.35
2015;8;19;20;12;7.54;6.83
2015;8;19;21;12;7.24;6.83
2015;8;19;22;11;6.52;6.55
2015;8;19;23;11;5.91;5.06
2015;8;20;0;13;2.92;3.98
2015;8;20;1;14;3.83;3.75
2015;8;20;2;11;2.77;3.45
2015;8;20;3;9;2.15;2.3
2015;8;20;4;11;2.12;2.33
2015;8;20;5;14;4.74;3.13
2015;8;20;6;21;3.78;3.7
2015;8;20;7;25;2.06;3.39
2015;8;20;8;31;0.81;3.44
2015;8;20;9;40;1.88;3.83
2015;8;20;10;37;2.03;3.84
2015;8;20;11;0;0;0
2015;8;20;12;0;0;0
2015;8;20;13;0;0;0
2015;8;20;14;0;0;0
2015;8;20;15;0;0;0
2015;8;20;16;0;0;0
2015;8;20;17;19;2.55;4.09
2015;8;20;18;21;1.56;2.49
2015;8;20;19;22;1.89;1.54
2015;8;20;20;23;2.1;0.82
2015;8;20;21;21;1.45;1.52
2015;8;20;22;22;0.5;1.92
2015;8;20;23;21;0.61;2.13
2015;8;21;0;23;1.48;1.58
2015;8;21;1;23;1.13;2.46
2015;8;21;2;18;1.24;2.4
2015;8;21;3;12;1.32;1.9
2015;8;21;4;12;1.61;1.81
2015;8;21;5;18;2.2;1.18
2015;8;21;6;19;1.6;1.11
2015;8;21;7;22;1.11;1.54
2015;8;21;8;20;1.96;1.62
2015;8;21;9;28;2.24;2.25
2015;8;21;10;38;2.81;3.18
2015;8;21;11;30;3.56;4.28
2015;8;21;12;23;4.41;4.8
2015;8;21;13;27;4.24;5.11
2015;8;21;14;20;4.51;5.83
2015;8;21;15;21;4.71;5.93
2015;8;21;16;22;4.52;5.99
2015;8;21;17;37;4.45;5.55
2015;8;21;18;34;3.98;4.97
2015;8;21;19;31;3.68;4.15
2015;8;21;20;32;3.15;3.17
2015;8;21;21;34;2.63;2.24
2015;8;21;22;31;1.96;1.59
2015;8;21;23;31;1.69;1.04
2015;8;22;0;27;0.94;1.45
2015;8;22;1;26;1.66;1.11
2015;8;22;2;26;1.72;1.1
2015;8;22;3;24;1.73;1.36
2015;8;22;4;17;1.74;1.2
2015;8;22;5;13;1.89;2.65
2015;8;22;6;14;2.32;2.55
2015;8;22;7;19;3.66;1.74
2015;8;22;8;0;0;0
2015;8;22;9;0;0;0
2015;8;22;10;0;0;0
2015;8;22;11;0;0;0
2015;8;22;12;0;0;0
2015;8;22;13;0;0;0
2015;8;22;14;0;0;0
2015;8;22;15;0;0;0
2015;8;22;16;0;0;0
2015;8;22;17;18;5.59;5.6
2015;8;22;18;18;5.58;4.97
2015;8;22;19;16;5.25;4.25
2015;8;22;20;17;5.31;3.74
2015;8;22;21;17;5;2.83
2015;8;22;22;16;4.65;2
2015;8;22;23;22;4.66;1.78
2015;8;23;0;20;4.48;2.33
2015;8;23;1;14;5.9;2.04
2015;8;23;2;13;6.24;2.61
2015;8;23;3;13;6.31;3.35
2015;8;23;4;11;6.2;4.74
2015;8;23;5;13;7.54;6
2015;8;23;6;14;7.22;5.9
2015;8;23;7;0;0;0
2015;8;23;8;0;0;0
2015;8;23;9;0;0;0
2015;8;23;10;0;0;0
2015;8;23;11;0;0;0
2015;8;23;12;0;0;0
2015;8;23;13;0;0;0
2015;8;23;14;0;0;0
2015;8;23;15;0;0;0
2015;8;23;16;0;0;0
2015;8;23;17;0;0;0
2015;8;23;18;0;0;0
2015;8;23;19;0;0;0
2015;8;23;20;0;0;0
2015;8;23;21;0;0;0
2015;8;23;22;14;7.37;6.04
2015;8;23;23;8;7.38;5.53
2015;8;24;0;11;6.65;6.8
2015;8;24;1;14;7.88;5.94
2015;8;24;2;23;7.25;5.99
2015;8;24;3;18;6.88;6.92
2015;8;24;4;0;0;0
2015;8;24;5;0;0;0
2015;8;24;6;0;0;0
2015;8;24;7;0;0;0
2015;8;24;8;0;0;0
2015;8;24;9;0;0;0
2015;8;24;10;0;0;0
2015;8;24;11;0;0;0
2015;8;24;12;0;0;0
2015;8;24;13;0;0;0
2015;8;24;14;0;0;0
2015;8;24;15;0;0;0
2015;8;24;16;0;0;0
2015;8;24;17;0;0;0
2015;8;24;18;0;0;0
2015;8;24;19;0;0;0
2015;8;24;20;13;7.51;6.05
2015;8;24;21;12;7.63;6.85
2015;8;24;22;11;7.63;6.58
2015;8;24;23;10;7.55;6.58
2015;8;25;0;7;6.11;4.88
2015;8;25;1;12;6.56;5.39
2015;8;25;2;8;6.12;5.07
2015;8;25;3;7;5.94;5.01
2015;8;25;4;8;5.58;4.78
2015;8;25;5;9;5.13;3.6
2015;8;25;6;12;5.33;3.97
2015;8;25;7;14;5.82;4.1
2015;8;25;8;14;5.71;4.27
2015;8;25;9;18;5.96;5.16
2015;8;25;10;17;6.78;6.34
2015;8;25;11;16;7.75;6.6
2015;8;25;12;17;8.32;6.53
2015;8;25;13;19;8.38;6.69
2015;8;25;14;0;0;0
2015;8;25;15;0;0;0
2015;8;25;16;0;0;0
2015;8;25;17;0;0;0
2015;8;25;18;0;0;0
2015;8;25;19;0;0;0
2015;8;25;20;0;0;0
2015;8;25;21;15;5.71;3.88
2015;8;25;22;18;5.49;3.75
2015;8;25;23;17;5.86;2.96
2015;8;26;0;14;5.13;2.52
2015;8;26;1;12;4.27;0.84
2015;8;26;2;13;3.07;0.9
2015;8;26;3;13;3.22;1.23
2015;8;26;4;10;2.93;1.31
2015;8;26;5;15;2.71;1.98
2015;8;26;6;17;2.72;2.41
2015;8;26;7;16;3.03;1.98
2015;8;26;8;17;4.05;3.41
2015;8;26;9;17;4.38;4.62
2015;8;26;10;0;0;0
2015;8;26;11;0;0;0
2015;8;26;12;0;0;0
2015;8;26;13;0;0;0
2015;8;26;14;0;0;0
2015;8;26;15;0;0;0
2015;8;26;16;0;0;0
2015;8;26;17;20;5.62;6.42
2015;8;26;18;21;4.9;5.58
2015;8;26;19;23;3.65;4.33
2015;8;26;20;20;2.56;3.14
2015;8;26;21;22;1.02;1.96
2015;8;26;22;24;0.74;0.29
2015;8;26;23;19;0.79;0.81
2015;8;27;0;22;1.13;1.04
2015;8;27;1;22;1.08;0.68
2015;8;27;2;18;1.22;0.76
2015;8;27;3;19;1.36;1.74
2015;8;27;4;16;1.44;2.1
2015;8;27;5;17;2.48;2.55
2015;8;27;6;22;2.87;2.37
2015;8;27;7;22;4.24;1.63
2015;8;27;8;22;4.98;2.98
2015;8;27;9;30;5.56;3.89
2015;8;27;10;0;0;0
2015;8;27;11;0;0;0
2015;8;27;12;0;0;0
2015;8;27;13;0;0;0
2015;8;27;14;0;0;0
2015;8;27;15;0;0;0
2015;8;27;16;20;4.91;5.91
2015;8;27;17;17;4.59;5.54
2015;8;27;18;16;3.9;4.47
2015;8;27;19;15;3.45;3.52
2015;8;27;20;18;3.35;2.61
2015;8;27;21;21;2.82;1.71
2015;8;27;22;18;2.09;1.04
2015;8;27;23;17;1.73;0.8
2015;8;28;0;16;1.45;0.86
2015;8;28;1;16;1.47;1.2
2015;8;28;2;13;1.58;1.21
2015;8;28;3;13;1.9;1.22
2015;8;28;4;13;1.86;1.44
2015;8;28;5;12;2.19;1.74
2015;8;28;6;16;1.88;1.43
2015;8;28;7;17;1.89;0.78
2015;8;28;8;18;2.42;1.12
2015;8;28;9;23;2.85;1.57
2015;8;28;10;0;0;0
2015;8;28;11;0;0;0
2015;8;28;12;0;0;0
2015;8;28;13;0;0;0
2015;8;28;14;0;0;0
2015;8;28;15;0;0;0
2015;8;28;16;0;0;0
2015;8;28;17;23;1.45;3.08
2015;8;28;18;20;0.9;2.39
2015;8;28;19;24;0.56;1.43
2015;8;28;20;22;0.43;0.52
2015;8;28;21;21;0.59;0.51
2015;8;28;22;27;0.46;0.65
2015;8;28;23;27;0.07;0.6
2015;8;29;0;28;1.76;1.17
2015;8;29;1;23;1.16;0.63
2015;8;29;2;23;1.24;0.36
2015;8;29;3;20;1.16;0.95
2015;8;29;4;18;1.4;1.51
2015;8;29;5;20;1.44;1.16
2015;8;29;6;17;1.62;1.25
2015;8;29;7;12;1.7;0.72
2015;8;29;8;16;2.26;0.5
2015;8;29;9;29;2.5;1.11
2015;8;29;10;0;0;0
2015;8;29;11;0;0;0
2015;8;29;12;0;0;0
2015;8;29;13;0;0;0
2015;8;29;14;0;0;0
2015;8;29;15;0;0;0
2015;8;29;16;25;4.12;6.17
2015;8;29;17;26;3;5.17
2015;8;29;18;22;2.2;3.71
2015;8;29;19;21;1.41;1.97
2015;8;29;20;21;1.03;0.24
2015;8;29;21;26;0.81;0.78
2015;8;29;22;33;1.14;1.25
2015;8;29;23;32;1.49;1.09
2015;8;30;0;30;2.44;0.68
2015;8;30;1;28;2.03;1.39
2015;8;30;2;22;1.83;2.43
2015;8;30;3;19;1.55;2.62
2015;8;30;4;26;2.11;2.41
2015;8;30;5;23;2.03;2.36
2015;8;30;6;16;2.18;2.36
2015;8;30;7;17;2.68;1.64
2015;8;30;8;20;3.33;1.12
2015;8;30;9;20;4;1.85
2015;8;30;10;16;5.65;3.08
2015;8;30;11;0;0;0
2015;8;30;12;0;0;0
2015;8;30;13;0;0;0
2015;8;30;14;0;0;0
2015;8;30;15;0;0;0
2015;8;30;16;0;0;0
2015;8;30;17;0;0;0
2015;8;30;18;0;0;0
2015;8;30;19;0;0;0
2015;8;30;20;31;3.52;2.57
2015;8;30;21;24;3.22;1.31
2015;8;30;22;23;3.31;1.04
2015;8;30;23;19;3.4;0.71
2015;8;31;0;16;3.95;0.85
2015;8;31;1;15;4.66;1.55
2015;8;31;2;12;4.87;1.7
2015;8;31;3;11;4.1;2.35
2015;8;31;4;15;3.63;3.18
2015;8;31;5;17;4.63;3.34
2015;8;31;6;20;4.31;3.69
2015;8;31;7;22;5.14;3.36
2015;8;31;8;0;0;0
2015;8;31;9;0;0;0
2015;8;31;10;0;0;0
2015;8;31;11;0;0;0
2015;8;31;12;0;0;0
2015;8;31;13;0;0;0
2015;8;31;14;0;0;0
2015;8;31;15;0;0;0
2015;8;31;16;0;0;0
2015;8;31;17;0;0;0
2015;8;31;18;0;0;0
2015;8;31;19;0;0;0
2015;8;31;20;0;0;0
2015;8;31;21;0;0;0
2015;8;31;22;17;4.81;2.43
2015;8;31;23;18;5.08;2.51
2015;9;1;0;21;2.91;0.89
2015;9;1;1;0;0;0
2015;9;1;2;0;0;0
2015;9;1;3;0;0;0
2015;9;1;4;0;0;0
2015;9;1;5;0;0;0
2015;9;1;6;0;0;0
2015;9;1;7;26;5.69;5.25
2015;9;1;8;36;6.28;6.14
2015;9;1;9;36;5.39;4.15
2015;9;1;10;37;2.56;2.6
2015;9;1;11;38;2.96;3.9
2015;9;1;12;28;3.67;3.01
2015;9;1;13;30;5.68;3.52
2015;9;1;14;26;4.11;4.07
2015;9;1;15;21;3.68;3.73
2015;9;1;16;17;3.73;2.55
2015;9;1;17;16;3.85;6.68
2015;9;1;18;18;4.03;6.11
2015;9;1;19;24;4.91;5.95
2015;9;1;20;18;5.09;5.86
2015;9;1;21;10;5.36;5.96
2015;9;1;22;9;6.06;6.49
2015;9;1;23;8;6.24;6.33
2015;9;2;0;6;4.26;5.27
2015;9;2;1;3;6.77;6.21
2015;9;2;2;6;6.78;5.6
2015;9;2;3;6;6.92;5.58
2015;9;2;4;5;7.07;5.47
2015;9;2;5;6;6.61;5.36
2015;9;2;6;10;6.57;5.3
2015;9;2;7;15;6.56;5.32
2015;9;2;8;15;6.66;5.8
2015;9;2;9;15;7.18;6.2
2015;9;2;10;16;2.41;3.56
2015;9;2;11;17;1.98;2.3
2015;9;2;12;16;1.7;2.15
2015;9;2;13;13;0.94;2
2015;9;2;14;11;0.35;2.3
2015;9;2;15;13;0.49;1.79
2015;9;2;16;15;8.02;6.89
2015;9;2;17;17;7.57;6.88
2015;9;2;18;16;7.21;6.63
2015;9;2;19;14;6.43;5.33
2015;9;2;20;14;5.28;4.43
2015;9;2;21;13;4.54;3.42
2015;9;2;22;14;4.23;2.7
2015;9;2;23;22;3.92;3.38
2015;9;3;0;19;5.43;4.55
2015;9;3;1;13;4.44;3.56
2015;9;3;2;14;4.9;3.78
2015;9;3;3;11;4.71;4.07
2015;9;3;4;12;4.68;4.02
2015;9;3;5;15;3.15;2.87
2015;9;3;6;21;3.35;2.7
2015;9;3;7;30;3.35;2.67
2015;9;3;8;30;3.52;2.83
2015;9;3;9;31;4.28;3.44
2015;9;3;10;0;0;0
2015;9;3;11;0;0;0
2015;9;3;12;0;0;0
2015;9;3;13;0;0;0
2015;9;3;14;0;0;0
2015;9;3;15;0;0;0
2015;9;3;16;0;0;0
2015;9;3;17;0;0;0
2015;9;3;18;0;0;0
2015;9;3;19;15;5.46;3.91
2015;9;3;20;15;5.34;3.5
2015;9;3;21;14;5.1;4.08
2015;9;3;22;13;5.52;4.49
2015;9;3;23;13;5.07;4.43
2015;9;4;0;12;6.56;6.37
2015;9;4;1;10;4.97;3.96
2015;9;4;2;10;5.34;3.85
2015;9;4;3;8;4.83;4.59
2015;9;4;4;10;5.82;4.72
2015;9;4;5;10;6.26;4.19
2015;9;4;6;13;6.39;4.65
2015;9;4;7;24;6.66;5.17
2015;9;4;8;23;6.93;5.51
2015;9;4;9;21;6.84;6.47
2015;9;4;10;42;6.51;6.4
2015;9;4;11;37;6.78;6.69
2015;9;4;12;27;7.94;6.89
2015;9;4;13;18;8.03;7.12
2015;9;4;14;25;8.54;7.74
2015;9;4;15;16;8.97;8.12
2015;9;4;16;17;8.78;7.82
2015;9;4;17;18;8.45;7.63
2015;9;4;18;22;7.99;7.63
2015;9;4;19;20;7.89;6.56
2015;9;4;20;20;7.48;5.75
2015;9;4;21;20;7.38;5.79
2015;9;4;22;21;7.34;6.9
2015;9;4;23;14;7.28;6.8
2015;9;5;0;12;7.73;6.8
2015;9;5;1;13;6.96;5.98
2015;9;5;2;12;7.87;6.38
2015;9;5;3;12;8.01;6.14
2015;9;5;4;9;7.48;6.88
2015;9;5;5;7;7.95;7.83
2015;9;5;6;8;8.68;8
2015;9;5;7;12;8.96;8.73
2015;9;5;8;17;9.13;9.65
2015;9;5;9;26;9.74;10.13
2015;9;5;10;0;0;0
2015;9;5;11;0;0;0
2015;9;5;12;0;0;0
2015;9;5;13;0;0;0
2015;9;5;14;0;0;0
2015;9;5;15;0;0;0
2015;9;5;16;0;0;0
2015;9;5;17;0;0;0
2015;9;5;18;0;0;0
2015;9;5;19;20;10;9.12
2015;9;5;20;12;9.61;8.56
2015;9;5;21;8;9.5;8.49
2015;9;5;22;9;9.41;8.81
2015;9;5;23;9;9.01;8.75
2015;9;6;0;6;10.55;9.51
2015;9;6;1;9;8.56;8.51
2015;9;6;2;9;8.33;8.16
2015;9;6;3;6;8;7.69
2015;9;6;4;8;7.46;7.66
2015;9;6;5;6;6.82;4.61
2015;9;6;6;8;6.51;4.92
2015;9;6;7;7;6.52;4.92
2015;9;6;8;7;5.9;5.31
2015;9;6;9;0;0;0
2015;9;6;10;0;0;0
2015;9;6;11;0;0;0
2015;9;6;12;0;0;0
2015;9;6;13;0;0;0
2015;9;6;14;0;0;0
2015;9;6;15;0;0;0
2015;9;6;16;0;0;0
2015;9;6;17;0;0;0
2015;9;6;18;15;5.43;6.92
2015;9;6;19;14;5.17;6.12
2015;9;6;20;15;4.88;5.45
2015;9;6;21;11;4.23;5.41
2015;9;6;22;12;4.09;5.12
2015;9;6;23;11;3.85;4.2
2015;9;7;0;11;4.04;4.19
2015;9;7;1;11;2.51;4.24
2015;9;7;2;13;2.82;4.42
2015;9;7;3;15;2.81;4.33
2015;9;7;4;13;2.97;4.15
2015;9;7;5;15;2.87;3.46
2015;9;7;6;15;3.33;3.38
2015;9;7;7;31;3.02;3.39
2015;9;7;8;44;3.32;3.55
2015;9;7;9;44;4.27;3.84
2015;9;7;10;0;0;0
2015;9;7;11;0;0;0
2015;9;7;12;0;0;0
2015;9;7;13;0;0;0
2015;9;7;14;0;0;0
2015;9;7;15;0;0;0
